55,40,10
55,41,4
55,42,12
55,43,10
55,44,4
55,45,12
55,46,2
44,20,3
45,20,12
43,20,7
46,20,2
47,20,6
42,20,5
48,20,11
49,20,12
41,20,3
40,20,2
50,20,2
39,20,1
38,20,1
37,20,12
51,20,3
36,20,4
52,20,12
35,20,4
53,20,2
34,20,11
33,20,10
54,20,3
32,20,11
31,20,6
55,20,4
56,42,1
56,41,10
56,40,9
56,39,0
56,38,13
56,43,8
56,44,4
56,45,1
56,46,6
56,37,11
56,36,6
56,35,0
56,34,6
56,33,0
56,32,6
56,31,7
56,30,0
56,29,6
56,28,1
56,27,8
56,26,1
56,25,10
56,24,12
56,23,4
56,22,10
56,21,5
56,20,12
57,33,1
57,32,11
57,34,8
57,35,1
57,31,6
57,30,2
57,29,9
57,36,9
57,37,10
57,38,4
57,39,1
57,40,6
57,41,11
57,28,1
57,42,13
57,43,11
57,27,11
57,26,13
57,25,8
57,24,1
57,23,10
57,22,9
57,44,4
57,21,0
57,20,13
57,45,13
57,46,11
44,19,3
45,19,10
46,19,9
43,19,2
42,19,12
41,19,13
40,19,12
47,19,0
48,19,13
39,19,4
38,19,4
37,19,11
49,19,10
50,19,9
36,19,8
35,19,8
34,19,6
33,19,5
32,19,13
31,19,0
51,19,6
52,19,11
53,19,12
54,19,13
55,19,4
56,19,10
57,19,11
30,41,8
30,42,12
30,40,7
30,39,0
30,38,6
30,37,2
30,36,12
30,43,5
30,35,8
30,34,7
30,33,1
30,44,2
30,32,8
30,31,1
30,30,10
30,45,7
30,46,7
30,29,5
30,28,12
30,27,10
30,26,12
30,25,11
30,24,6
30,23,2
30,22,5
30,21,5
30,20,5
30,19,5
58,25,8
58,26,12
58,27,10
58,28,1
58,29,7
58,30,6
58,31,11
58,24,1
58,32,12
58,33,2
58,34,9
58,35,2
58,36,7
58,37,8
58,38,12
58,39,2
58,40,8
58,23,8
58,41,4
58,42,4
58,22,0
58,21,13
58,20,4
58,43,12
58,19,4
58,44,5
58,45,5
58,46,5
45,47,10
46,47,11
44,47,3
47,47,5
43,47,7
48,47,0
42,47,9
41,47,6
49,47,13
40,47,9
39,47,8
38,47,10
37,47,11
36,47,10
50,47,4
35,47,3
51,47,10
52,47,11
34,47,7
53,47,12
54,47,2
33,47,7
55,47,6
56,47,11
32,47,9
57,47,12
58,47,2
31,47,6
30,47,9
59,39,6
59,40,11
59,41,4
59,38,1
59,37,11
59,36,6
59,35,7
59,34,7
59,33,7
59,32,1
59,31,4
59,30,11
59,29,6
59,28,2
59,27,9
59,42,4
59,26,1
59,43,13
59,25,8
59,44,3
59,24,2
59,23,9
59,45,0
59,22,2
59,46,6
59,47,3
59,21,12
59,20,4
59,19,4
32,48,2
31,48,0
33,48,7
30,48,2
34,48,6
35,48,11
36,48,4
37,48,12
38,48,13
39,48,4
40,48,10
41,48,11
42,48,10
43,48,8
44,48,11
45,48,12
46,48,13
47,48,5
48,48,7
49,48,0
50,48,1
51,48,1
52,48,13
53,48,10
54,48,8
55,48,11
56,48,12
57,48,2
58,48,7
59,48,3
45,18,5
46,18,0
47,18,13
48,18,4
49,18,12
50,18,1
51,18,2
44,18,3
43,18,9
52,18,3
53,18,10
54,18,11
42,18,10
55,18,10
56,18,9
41,18,4
40,18,11
39,18,8
38,18,8
37,18,6
36,18,2
35,18,0
34,18,2
33,18,12
32,18,11
31,18,6
57,18,6
58,18,11
30,18,9
59,18,10
34,49,0
35,49,13
33,49,9
36,49,12
38,49,3
37,49,2
39,49,12
32,49,8
31,49,8
30,49,6
40,49,1
41,49,13
42,49,12
43,49,1
44,49,13
45,49,10
46,49,11
47,49,10
48,49,9
49,49,6
50,49,8
51,49,8
52,49,11
53,49,12
54,49,1
55,49,13
56,49,5
57,49,7
58,49,6
59,49,11
29,23,12
29,24,5
29,25,10
29,22,4
29,26,13
29,21,11
29,20,3
29,19,13
29,27,3
29,28,3
29,29,11
29,18,10
29,30,13
29,31,0
29,32,8
29,33,1
29,34,7
29,35,6
29,36,3
29,37,0
29,38,9
29,39,5
29,40,2
29,41,8
29,42,13
29,43,3
29,44,0
29,45,9
29,46,2
29,47,6
29,48,0
29,49,9
58,50,11
59,50,12
57,50,6
56,50,2
55,50,0
54,50,7
53,50,5
52,50,4
51,50,4
50,50,13
49,50,0
48,50,5
47,50,4
46,50,4
45,50,13
44,50,0
43,50,9
42,50,10
41,50,3
40,50,9
39,50,10
38,50,11
37,50,6
36,50,5
35,50,11
34,50,8
33,50,10
32,50,4
31,50,4
30,50,3
29,50,2
46,17,3
45,17,5
47,17,4
44,17,13
48,17,4
43,17,0
42,17,9
41,17,10
49,17,10
50,17,11
40,17,13
39,17,0
51,17,5
38,17,2
52,17,3
37,17,1
36,17,12
53,17,12
54,17,13
35,17,13
34,17,12
33,17,4
32,17,13
55,17,5
31,17,0
56,17,0
30,17,7
29,17,5
57,17,2
58,17,3
59,17,5
28,38,6
28,39,11
28,40,1
28,37,2
28,41,8
28,42,12
28,43,2
28,44,7
28,45,8
28,36,9
28,46,1
28,35,7
28,34,2
28,33,12
28,47,9
28,48,2
28,32,8
28,31,2
28,30,12
28,29,10
28,28,9
28,27,7
28,49,6
28,50,0
28,26,1
28,25,4
28,24,11
28,23,13
28,22,11
28,21,6
28,20,7
28,19,1
28,18,4
28,17,11
56,16,6
57,16,9
58,16,3
59,16,5
55,16,5
54,16,4
53,16,4
52,16,3
51,16,9
50,16,6
49,16,5
48,16,4
47,16,11
46,16,6
45,16,9
44,16,10
43,16,13
42,16,1
41,16,12
40,16,11
39,16,6
38,16,9
37,16,10
36,16,11
35,16,8
34,16,8
33,16,10
32,16,4
31,16,13
30,16,1
29,16,12
28,16,13
40,51,2
41,51,3
42,51,12
43,51,2
44,51,7
45,51,3
46,51,12
47,51,13
48,51,10
49,51,9
50,51,3
51,51,4
52,51,4
53,51,10
39,51,12
54,51,9
38,51,4
55,51,7
56,51,7
37,51,3
36,51,2
35,51,12
57,51,3
58,51,12
59,51,2
34,51,4
33,51,13
32,51,12
31,51,4
30,51,3
29,51,7
28,51,9
27,26,1
27,27,7
27,25,11
27,24,6
27,28,6
27,29,11
27,23,1
27,30,13
27,31,0
27,22,8
27,32,6
27,33,3
27,34,0
27,35,9
27,36,10
27,37,1
27,38,9
27,39,10
27,21,2
27,20,5
27,19,12
27,18,11
27,17,6
27,40,12
27,41,10
27,16,0
27,42,4
27,43,1
27,44,7
27,45,8
27,46,1
27,47,8
27,48,1
27,49,7
27,50,9
27,51,10
26,30,12
26,29,10
26,31,5
26,32,5
26,33,5
26,34,2
26,28,9
26,27,7
26,26,1
26,25,8
26,35,6
26,24,7
26,36,3
26,37,0
26,23,1
26,38,8
26,22,10
26,21,12
26,39,4
26,40,13
26,20,11
26,41,3
26,19,3
26,18,6
26,17,2
26,42,11
26,16,5
26,43,12
26,44,2
26,45,8
26,46,12
26,47,10
26,48,1
26,49,7
26,50,6
26,51,3
47,52,3
48,52,4
46,52,2
45,52,0
49,52,10
50,52,11
51,52,4
44,52,9
43,52,6
42,52,2
41,52,0
52,52,4
40,52,9
39,52,10
53,52,12
54,52,2
55,52,6
56,52,8
57,52,11
38,52,4
37,52,11
58,52,5
36,52,6
35,52,5
59,52,7
34,52,13
33,52,0
32,52,5
31,52,4
30,52,11
29,52,8
28,52,10
27,52,13
26,52,0
33,15,5
32,15,4
34,15,0
31,15,11
35,15,2
30,15,8
36,15,6
37,15,9
38,15,7
39,15,7
29,15,10
28,15,11
27,15,6
40,15,6
26,15,5
41,15,11
42,15,10
43,15,11
44,15,12
45,15,1
46,15,2
47,15,6
48,15,8
49,15,9
50,15,7
51,15,0
52,15,13
53,15,4
54,15,10
55,15,9
56,15,7
57,15,0
58,15,13
59,15,5
41,14,13
40,14,1
39,14,1
42,14,5
38,14,1
43,14,3
44,14,4
37,14,1
36,14,1
35,14,12
34,14,3
33,14,9
32,14,8
31,14,6
45,14,4
46,14,12
47,14,2
48,14,7
49,14,7
30,14,7
29,14,9
28,14,6
27,14,2
26,14,12
50,14,0
51,14,13
52,14,4
53,14,4
54,14,12
55,14,1
56,14,2
57,14,3
58,14,4
59,14,12
25,26,1
25,27,7
25,25,8
25,28,6
25,29,3
25,30,3
25,31,11
25,24,2
25,23,12
25,22,4
25,21,11
25,20,6
25,19,7
25,18,7
25,17,1
25,32,4
25,33,4
25,34,1
25,35,9
25,16,11
25,36,5
25,37,5
25,38,10
25,15,13
25,39,13
25,40,0
25,14,4
25,41,7
25,42,8
25,43,13
25,44,0
25,45,8
25,46,4
25,47,13
25,48,0
25,49,7
25,50,9
25,51,5
25,52,2
24,52,12
24,51,4
24,50,10
24,49,5
24,48,9
24,47,0
24,46,3
24,45,6
24,44,2
24,43,12
24,42,8
24,41,2
24,40,5
24,39,12
24,38,4
24,37,4
24,36,4
24,35,8
24,34,1
24,33,4
24,32,11
24,31,6
24,30,7
24,29,2
24,28,5
24,27,5
24,26,12
24,25,10
24,24,12
24,23,11
24,22,13
24,21,10
24,20,9
24,19,2
24,18,5
24,17,12
24,16,10
24,15,12
24,14,4
47,53,11
48,53,12
46,53,8
45,53,8
44,53,10
49,53,1
43,53,3
50,53,13
51,53,12
52,53,1
53,53,2
54,53,7
42,53,9
55,53,3
41,53,6
56,53,12
57,53,13
58,53,5
59,53,7
40,53,5
39,53,4
38,53,4
37,53,13
36,53,0
35,53,5
34,53,11
33,53,8
32,53,10
31,53,13
30,53,12
29,53,4
28,53,4
27,53,3
26,53,9
25,53,8
24,53,10
27,13,9
28,13,0
26,13,8
29,13,2
30,13,7
25,13,10
31,13,0
24,13,11
32,13,1
33,13,1
34,13,13
35,13,4
36,13,4
37,13,10
38,13,11
39,13,4
40,13,4
41,13,10
42,13,9
43,13,6
44,13,11
45,13,4
46,13,4
47,13,12
48,13,2
49,13,7
50,13,6
51,13,11
52,13,10
53,13,11
54,13,4
55,13,4
56,13,12
57,13,13
58,13,4
59,13,10
23,42,6
23,43,11
23,44,1
23,45,9
23,41,1
23,46,5
23,47,2
23,40,11
23,48,8
23,49,13
23,39,3
23,50,11
23,38,13
23,51,4
23,37,11
23,52,13
23,36,3
23,35,6
23,34,1
23,33,11
23,32,6
23,53,11
23,31,2
23,30,5
23,29,12
23,28,11
23,27,3
23,26,3
23,25,13
23,24,11
23,23,6
23,22,0
23,21,13
23,20,10
23,19,12
23,18,4
23,17,4
23,16,4
23,15,11
23,14,3
23,13,6
31,12,6
30,12,2
29,12,12
32,12,8
28,12,13
27,12,1
26,12,1
25,12,12
24,12,13
33,12,8
34,12,11
23,12,1
35,12,4
36,12,10
37,12,9
38,12,3
39,12,4
40,12,10
41,12,9
42,12,7
43,12,7
44,12,3
45,12,4
46,12,10
47,12,8
48,12,9
49,12,0
50,12,1
51,12,13
52,12,12
53,12,13
54,12,10
55,12,8
56,12,11
57,12,10
58,12,8
59,12,9
40,11,5
39,11,11
38,11,6
37,11,2
36,11,12
41,11,7
35,11,4
34,11,3
42,11,7
33,11,2
32,11,0
31,11,7
30,11,9
29,11,8
43,11,7
28,11,10
44,11,3
27,11,4
26,11,11
45,11,4
25,11,8
24,11,10
46,11,5
47,11,7
48,11,0
49,11,13
50,11,10
23,11,4
51,11,11
52,11,4
53,11,10
54,11,9
55,11,7
56,11,6
57,11,9
58,11,0
59,11,1
57,54,3
58,54,5
56,54,2
55,54,0
59,54,6
54,54,9
53,54,6
52,54,7
51,54,2
50,54,0
49,54,7
48,54,5
47,54,4
46,54,13
45,54,1
44,54,12
43,54,3
42,54,2
41,54,0
40,54,2
39,54,1
38,54,1
37,54,0
36,54,7
35,54,5
34,54,4
33,54,13
32,54,1
31,54,0
30,54,2
29,54,12
28,54,4
27,54,3
26,54,5
25,54,4
24,54,13
23,54,1
33,10,12
34,10,13
35,10,4
36,10,10
37,10,9
38,10,7
32,10,3
31,10,7
39,10,6
40,10,9
41,10,7
42,10,7
43,10,0
44,10,13
45,10,10
46,10,9
30,10,7
47,10,0
48,10,13
49,10,4
29,10,7
50,10,12
51,10,13
28,10,9
52,10,10
53,10,9
54,10,0
27,10,10
26,10,3
55,10,1
56,10,2
57,10,7
58,10,6
59,10,8
25,10,2
24,10,12
23,10,11
22,15,8
22,16,13
22,14,7
22,13,7
22,12,1
22,17,11
22,11,4
22,18,13
22,19,3
22,10,10
22,20,11
22,21,12
22,22,2
22,23,9
22,24,10
22,25,12
22,26,2
22,27,7
22,28,6
22,29,11
22,30,4
22,31,1
22,32,7
22,33,8
22,34,1
22,35,7
22,36,7
22,37,6
22,38,0
22,39,9
22,40,10
22,41,1
22,42,7
22,43,8
22,44,1
22,45,6
22,46,11
22,47,12
22,48,10
22,49,12
22,50,10
22,51,4
22,52,1
22,53,8
22,54,1
27,9,9
26,9,6
28,9,0
25,9,9
24,9,10
23,9,3
29,9,1
22,9,5
30,9,2
31,9,7
32,9,6
33,9,8
34,9,8
35,9,11
36,9,12
37,9,2
38,9,7
39,9,7
40,9,0
41,9,2
42,9,7
43,9,3
44,9,4
45,9,5
46,9,7
47,9,6
48,9,8
49,9,11
50,9,10
51,9,8
52,9,9
53,9,0
54,9,13
55,9,4
56,9,5
57,9,7
58,9,7
59,9,7
21,22,0
21,23,8
21,24,13
21,25,3
21,26,0
21,21,13
21,27,9
21,28,5
21,29,10
21,30,13
21,31,0
21,20,8
21,32,9
21,33,10
21,19,2
21,18,12
21,34,1
21,35,7
21,17,10
21,16,12
21,15,10
21,36,7
21,37,7
21,14,9
21,13,2
21,12,12
21,38,9
21,39,10
21,11,11
21,10,13
21,9,11
21,40,4
21,41,12
21,42,5
21,43,10
21,44,12
21,45,2
21,46,6
21,47,11
21,48,13
21,49,11
21,50,13
21,51,11
21,52,1
21,53,6
21,54,0
35,55,10
36,55,9
37,55,6
38,55,8
34,55,4
33,55,3
32,55,7
39,55,8
40,55,9
31,55,9
30,55,6
29,55,2
28,55,12
41,55,7
42,55,6
43,55,11
44,55,10
45,55,8
46,55,11
47,55,12
48,55,2
49,55,6
50,55,8
27,55,11
26,55,10
25,55,4
51,55,8
52,55,9
24,55,3
23,55,7
53,55,3
22,55,9
21,55,6
54,55,10
55,55,9
56,55,7
57,55,0
58,55,2
59,55,3
53,56,11
52,56,10
51,56,4
54,56,4
55,56,10
50,56,4
49,56,3
48,56,7
56,56,8
47,56,2
57,56,9
58,56,7
59,56,0
46,56,1
45,56,12
44,56,13
43,56,12
42,56,11
41,56,6
40,56,5
39,56,4
38,56,13
37,56,0
36,56,5
35,56,13
34,56,1
33,56,0
32,56,9
31,56,10
30,56,11
29,56,8
28,56,10
27,56,4
26,56,13
25,56,1
24,56,0
23,56,9
22,56,10
21,56,11
28,8,6
27,8,2
29,8,8
30,8,9
31,8,7
26,8,1
32,8,0
33,8,1
34,8,2
25,8,1
24,8,12
35,8,3
36,8,10
37,8,9
23,8,13
22,8,12
21,8,3
38,8,7
39,8,0
40,8,13
41,8,5
42,8,0
43,8,13
44,8,4
45,8,12
46,8,1
47,8,2
48,8,7
49,8,6
50,8,9
51,8,7
52,8,7
53,8,3
54,8,10
55,8,8
56,8,9
57,8,0
58,8,2
59,8,7
26,57,11
25,57,6
24,57,7
23,57,5
22,57,4
27,57,4
21,57,13
28,57,4
29,57,12
30,57,13
31,57,12
32,57,2
33,57,7
34,57,7
35,57,0
36,57,2
37,57,7
38,57,3
39,57,12
41,57,3
40,57,2
42,57,4
43,57,5
44,57,0
45,57,2
46,57,7
47,57,6
48,57,9
49,57,3
50,57,12
51,57,13
52,57,12
53,57,13
54,57,4
55,57,4
56,57,12
57,57,2
58,57,7
59,57,6
20,9,10
20,10,12
20,11,10
20,8,9
20,12,13
20,13,0
20,14,6
20,15,11
20,16,13
20,17,11
20,18,4
20,19,1
20,20,8
20,21,12
20,22,2
20,23,8
20,24,12
20,25,5
20,26,5
20,27,10
20,28,13
20,29,3
20,30,0
20,31,9
20,32,10
20,33,4
20,34,1
20,35,7
20,36,7
20,37,9
20,38,10
20,39,13
20,40,3
20,41,3
20,42,11
20,43,4
20,44,4
20,45,1
20,46,9
20,47,10
20,48,12
20,49,10
20,50,12
20,51,10
20,52,12
20,53,2
20,54,9
20,55,2
20,56,8
20,57,12
58,7,12
59,7,2
57,7,3
56,7,7
55,7,2
54,7,12
53,7,13
52,7,0
51,7,2
50,7,0
49,7,2
48,7,1
47,7,12
46,7,4
45,7,11
44,7,10
43,7,4
42,7,3
41,7,9
40,7,10
39,7,3
38,7,7
37,7,2
36,7,12
35,7,3
34,7,5
33,7,4
32,7,13
31,7,1
30,7,1
29,7,0
28,7,2
27,7,12
26,7,4
25,7,11
24,7,8
23,7,10
22,7,11
21,7,6
20,7,7
40,6,12
39,6,13
38,6,0
41,6,2
42,6,6
43,6,8
44,6,9
45,6,6
46,6,11
37,6,5
36,6,4
47,6,4
48,6,10
49,6,9
35,6,3
34,6,9
33,6,8
32,6,10
31,6,11
50,6,6
51,6,9
30,6,10
52,6,6
29,6,13
28,6,12
27,6,4
53,6,11
54,6,4
55,6,12
56,6,2
57,6,6
26,6,4
58,6,11
25,6,13
24,6,1
23,6,12
22,6,3
59,6,5
21,6,7
20,6,7
43,58,5
42,58,4
41,58,11
44,58,6
45,58,8
46,58,9
47,58,3
48,58,5
40,58,6
49,58,0
51,58,3
50,58,2
39,58,5
38,58,11
37,58,8
52,58,10
53,58,11
54,58,12
55,58,13
36,58,8
35,58,6
34,58,7
56,58,10
33,58,9
32,58,8
31,58,10
30,58,11
29,58,10
57,58,9
58,58,6
59,58,11
28,58,13
27,58,12
26,58,4
25,58,3
24,58,9
23,58,10
22,58,4
21,58,11
20,58,10
56,5,12
55,5,4
54,5,11
53,5,6
52,5,2
57,5,1
58,5,13
59,5,12
51,5,0
50,5,7
49,5,7
48,5,5
47,5,11
46,5,6
45,5,7
44,5,7
43,5,2
42,5,0
41,5,5
40,5,4
39,5,11
38,5,6
37,5,5
36,5,11
35,5,6
34,5,2
33,5,1
32,5,12
31,5,3
30,5,5
29,5,11
28,5,10
27,5,4
26,5,4
25,5,4
24,5,4
23,5,4
22,5,3
21,5,7
20,5,7
51,4,6
52,4,9
50,4,7
49,4,2
48,4,12
47,4,13
46,4,1
53,4,7
54,4,3
55,4,4
56,4,4
45,4,1
57,4,4
44,4,1
43,4,12
42,4,3
58,4,4
59,4,4
41,4,5
40,4,11
39,4,6
38,4,2
37,4,12
36,4,3
35,4,7
34,4,5
33,4,11
32,4,8
31,4,6
30,4,5
29,4,3
28,4,5
27,4,4
26,4,4
25,4,4
24,4,11
23,4,8
22,4,6
21,4,7
20,4,2
58,59,0
59,59,1
57,59,5
56,59,13
55,59,0
54,59,2
53,59,1
52,59,1
51,59,0
50,59,9
49,59,6
48,59,2
47,59,0
46,59,2
45,59,1
44,59,0
43,59,5
42,59,4
41,59,4
40,59,11
39,59,10
38,59,4
37,59,13
36,59,1
35,59,0
34,59,7
33,59,2
32,59,1
31,59,12
30,59,4
29,59,13
28,59,0
27,59,2
26,59,1
25,59,0
24,59,2
23,59,12
22,59,4
21,59,13
20,59,1
19,56,6
19,57,3
19,58,11
19,59,12
19,55,0
19,54,6
19,53,1
19,52,4
19,51,4
19,50,11
19,49,13
19,48,11
19,47,13
19,46,8
19,45,0
19,44,3
19,43,13
19,42,8
19,41,2
19,40,9
19,39,1
19,38,11
19,37,6
19,36,2
19,35,5
19,34,12
19,33,4
19,32,11
19,31,6
19,30,2
19,29,9
19,28,0
19,27,3
19,26,13
19,25,11
19,24,3
19,23,6
19,22,0
19,21,3
19,20,6
19,19,0
19,18,3
19,17,6
19,16,0
19,15,6
19,14,2
19,13,9
19,12,0
19,11,13
19,10,4
19,9,4
19,8,10
19,7,9
19,6,2
19,5,9
19,4,1
30,3,12
29,3,13
28,3,12
31,3,1
32,3,1
33,3,13
27,3,4
34,3,5
35,3,0
36,3,13
26,3,11
25,3,10
37,3,4
24,3,13
38,3,5
23,3,1
22,3,0
39,3,7
40,3,3
21,3,2
20,3,12
41,3,12
42,3,13
19,3,4
43,3,4
44,3,10
45,3,11
46,3,4
47,3,10
48,3,8
49,3,9
50,3,7
51,3,7
52,3,7
53,3,7
54,3,6
55,3,8
